"Tweet author","Tweet ID","Date posted","Tweet text",URL,Retweets,Favorited,Source
MarinaSilva,"ID 1187376736624893954","Thu Oct 24 14:34:09 +0000 2019","As investigações ainda estão em curso, mas há fortes indícios de que houve uma ação deliberada para atear fogo em regiões da Amazônia, orquestrada por fazendeiros e empresários. Caso isso fique comprovado, os criminosos devem ser punidos com rigor.
https://t.co/AT6VasyZGY",https://twitter.com/MarinaSilva/statuses/1187376736624893954,276,1698,"Twitter Web App"
MarinaSilva,"ID 1187151012370567168","Wed Oct 23 23:37:12 +0000 2019","A área do Ministério do Meio Ambiente que cuida das situações de emergência ficou sem diretor até o início de outubro, 35 dias após a crise das manchas de óleo começar no NE. Isso é mais do que incompetência, é para inviabilizar a gestão ambiental do país. https://t.co/lqwDqhmDlR",https://twitter.com/MarinaSilva/statuses/1187151012370567168,297,1479,"Twitter Web App"
MarinaSilva,"ID 1187062445665329152","Wed Oct 23 17:45:16 +0000 2019","O senador @ContaratoSenado (Rede-ES), presidente da Comissão de Meio Ambiente, entregou ao presidente em exercício, Hamilton Mourão, uma lista de medidas para mitigar o desastre ambiental no Nordeste, a começar por decretar estado de emergência ambiental. https://t.co/cnTiocb29p",https://twitter.com/MarinaSilva/statuses/1187062445665329152,78,446,"Twitter Web App"
MarinaSilva,"ID 1187012503752101888","Wed Oct 23 14:26:49 +0000 2019","Não há surpresa na briga de rua em que hoje se engalfinham os dirigentes do partido que elegeu o atual presidente da República. Vale a pena repetir, mais uma vez: a maneira como se vence a eleição é a mesma com que se governa - ou se desgoverna - um país.",https://twitter.com/MarinaSilva/statuses/1187012503752101888,594,4128,"Twitter Web App"
MarinaSilva,"ID 1186804774236282880","Wed Oct 23 00:41:22 +0000 2019","O governo demorou para agir. Negligenciou a gravidade do maior desastre ambiental do litoral brasileiro. É preciso uma investigação séria para apurar as causas e responsáveis pelas manchas de óleo. Mas diante de danos incalculáveis, medidas urgentes devem ser tomadas. https://t.co/adInRcC3Kv",https://twitter.com/MarinaSilva/statuses/1186804774236282880,431,2554,"Twitter Web App"
MarinaSilva,"ID 1186342069817823232","Mon Oct 21 18:02:45 +0000 2019","Não há como estimar os prejuízos do óleo que atinge os estados do Nordeste. As consequências são terríveis pro ecossistema marinho, turismo e populações locais. Falta transparência, agilidade e compromisso do governo pra lidar com a situação grave.  
https://t.co/QY9CxSun3E",https://twitter.com/MarinaSilva/statuses/1186342069817823232,829,5260,"Twitter Web App"
MarinaSilva,"ID 1186065676932386816","Sun Oct 20 23:44:28 +0000 2019","A atuação do governo é totalmente irresponsável e desastrosa. É evidente que o governo Bolsonaro não tem capacidade técnica nem de gestão para lidar com desastres ambientais. Ele demorou 40 dias para se pronunciar e quando o fez já era tarde demais. https://t.co/MFwTKDCZvA",https://twitter.com/MarinaSilva/statuses/1186065676932386816,720,4791,"Twitter Web App"
MarinaSilva,"ID 1185274521953157120","Fri Oct 18 19:20:42 +0000 2019","As crianças se levantam, como se um alarme biológico as avisasse de que o modelo colapsado – mas ainda vigente – de desenvolvimento está ameaçando retirar-lhes qualquer possibilidade de futuro. 
https://t.co/r6x63817MW",https://twitter.com/MarinaSilva/statuses/1185274521953157120,20,147,"Twitter Web App"
MarinaSilva,"ID 1185273878173700097","Fri Oct 18 19:18:08 +0000 2019","O Governador Casagrande assinou um decreto em sintonia com a emergência climática que estamos vivendo. Todas as novas edificações públicas do estado do Espírito Santo serão obrigadas a ter energia solar. https://t.co/Fmjw6la1Uf",https://twitter.com/MarinaSilva/statuses/1185273878173700097,61,299,"Twitter Web App"
MarinaSilva,"ID 1185255320165244929","Fri Oct 18 18:04:23 +0000 2019","Agora dá para entender em parte o porquê da reunião do FMI ter saído da agenda do Ministro da Economia, Paulo Guedes. Não teria nada a propor e nem como justificar o desmonte da governança ambiental no Brasil.
https://t.co/5AKlKIMnyi",https://twitter.com/MarinaSilva/statuses/1185255320165244929,73,417,"Twitter Web App"
